,recommendationid,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,steamid,num_games_owned,num_reviews,playtime_forever,playtime_last_two_weeks,playtime_at_review,last_played,appids
849,117472991,english,"This compilation is unpolished, unfinished, and not worth the asking price with the amounts of bugs, omissions, and content removals. All of the value in this collection is in the art, cutscenes, and other museum content, all of which is being ripped or has already been ripped and uploaded somewhere else by the time you read this.

For the definitive versions of these games, please download Sonic 1 Forever, Sonic 2 Absolute, and Sonic 3 A.I.R., they're fanworks of love that care to give you a high quality, definitive experience.
https://teamforeveronline.wixsite.com/home/
https://sonic3air.org/

SEGA even screwed up Taxman and Stealth's work here, old and new. Spend your money elsewhere, Please.",1656013502,1656013502,False,3,0,0.534949243068695068,0,True,False,False,76561198115860793,122,1,90,90,90,1655964334,1794960.0
850,117475666,english,"do not buy this in its current state i BEG of you
the title screen looks nice, and gives you a good first impression
But the games. Ohhh the games.
first of all, in anniversary mode you're FORCED to get coins instead of lives. why is lives tied to classic mode? that's stupid. what if you wanna play with lives but with the 16:9 aspect ratio? i guess you're just screwed then!
not to mention you only have to pay one coin to retry a special stage. you can just stock up on coins super easily and get infinite retries?? 100 rings gives you 1 single coin, similar to lives. why? i dont know! it's stupid
second of all, the bugs. ohhh my lord the bugs.
it just never ends. collision errors, softlocks, you name it. if you can give it a name, this game probably has it. did anybody even playtest this?
sometimes a basic function like THE DROP DASH doesn't work. i've seen clips of people dropdashing, getting hit, and still getting the boost when they hit the ground.
i saw someone beat ice cap act 2's boss without even starting it.
i saw someone wrong warp from mushroom hill all the way to hidden palace in sonic 3.
the audio is super muffled in the games for whatever reason, not to mention sonic 3's new tracks.
the new tracks are incredibly scuffed versions of the prototype tracks. the proto versions sounded fine. why not just use those?
super sonic's theme in sonic 3 sounds like it was taken straight from sonic 4. how do you screw this up so bad?
theres also no knuckles in sonic cd. he's in every other game! why not sonic cd? i don't know. i can't even think of a valid reason.
overall, i believe the game is a buggy piece of shitassery that shouldn't be purchased in it's current state.
40 dollars is also an incredible overcharge. that's 10 dollars per game, when they were only 5 dollars earlier when they were alone on steam.
if these get fixed? maybe it'll be worth it. we'll just have to wait and see.",1656017138,1656017138,False,5,0,0.532836496829986572,0,True,False,False,76561198060930439,110,13,339,339,256,1656022305,1794960.0
851,117457559,english,"Yep. It's Classic Sonic. for the uhh... 150th time. This is definitely the definitive way to play these games. Wide Screen, consistent 60fps, all of it. Except for the Music in 3&k had to be replaced *for obvious reasons*. It is disappointing to see they took just about all the other versions of these games down to release this. I don't know for sure why. 

The DLC/Deluxe edition don't really add much. It's basically just new unlockables. The music DLC literally just lets you unlock the Remixes from other games to play them through the In-game music player. The Fun Pack just adds unlockable behind the scenes stuff. Animatics and stuff. Hard Missions are also apart of the DLC but I have yet to get to playing them. 

The content that is added to the collection are super nice and all, but like... theres really only like 3 or 4 notable things. 

Each game now has a new Into and Outro animation. I absolutely adore all of them! they also kept in the CD into and outro and even went out of their way to make them as HD as possible! 

Coins replace Lives in Anniversary mode. So now Death just kinda means you have to start the level over. Coins are used to unlock things in the museum and retry Special Stages. Super welcome addition! Classic mode is still here...-ish? It basically just reduces the screen to it's original format and brings back lives. But it doesn't seem to remove parts of Sonic's Moveset that might've been in the original games. There's really not much reason to play these. 

Drop Dash is now apart of Classic Sonic's moveset! All I can say is these levels were absolutely not designed around it. Metal Sonic is too easy to beat with it. Spindash is available in Sonic 1, which is absolutely busted. and you have the option to use either the CD or Sonic 2 spindash in CD. You can also still chose what soundtrack you want to use in CD. 


Right now, this *is* the definitive way to play these games, and I would recommend it. But Jesus the 3D island really reduces who can play this game on PC... 
there should've at least been an option to toggle the 3D stuff. 
$40USD is very debatable. I'm very mixed on recommending this just on Price alone. 

If you just want to play these games in HD and 60fps, and Not on your phone, than here you are. But the $40 pricetag really is too high for this imo. maybe $30 or $25 would've been a lot more reasonable. I wonder if we'll even be able to mod this game...

Idk, I enjoy these games, and I already have beaten both 1 and CD, so I can't really refund at this point. I'll try to find more to do in this game. I'd recommend it if you don't mind the Price, but again, it's pretty overpriced for what they offer.",1655990468,1655990468,True,2,0,0.53271031379699707,0,True,False,False,76561198948815060,100,6,445,445,291,1656039085,1794960.0
852,117494733,english,"while i have my gripes, overall it's a very good collection of 4 classic sonic games",1656045921,1656045921,True,2,0,0.532163739204406738,0,True,False,False,76561199065234120,56,16,777,777,647,1656054004,1794960.0
853,117469220,english,"Fuck Denovo and fuck SEGA for putting it into this game.

This game runs like ass thanks to Denuovo.

Fuck this game.",1656007709,1656007709,False,5,0,0.532109677791595459,0,False,False,False,76561198861833124,44,6,45,45,45,1656010306,1794960.0
854,117494505,english,"pretty terrible product altogether. these games all run with less input delay and honestly look better since it's native resolution playing on my gamecube collection. cut music from the 3rd game and a laughably stupid integration of anti-piracy (just use dolphin lmao) that chugs performance somehow on these games that again run better on og hardware anyways. 60CAD it costs, not really sure where they came up with that number, 15-20 would be more appropriate and even then what does this have to offer other than the cutscenes you can just look up on youtube. this is the lowest possible effort cash grab for starved sonic fanbois. the only realistic way it should cost this much is if these games were actually fully remastered and could run current stats like 144fps/4k. idk, just bad. if ur someone who just wants to play these games emulate or get the mobile versions.",1656045494,1656045494,False,2,0,0.53125,0,False,False,False,76561198062885832,115,17,98,98,98,1656008159,1794960.0
855,117480094,english,"Barebones collection, and to add salt to injury, slowdowns...on 30 years old roms.
Lets not even begin with the absurd price, or having Denuvo.
Sonic Mega Collection (released 20 years ago) is everything this game wished to be, not to mention all the mods that have been available on PC for decades.
 
Stick to the movies, only place where they seem to care about Sonic, the Sega that made these games is long gone.",1656023381,1656024641,False,1,0,0.530516445636749268,0,True,False,False,76561198085926417,571,272,37,37,25,1656036970,1794960.0
856,117442273,english,"Denuvo. Can't even use arrow keys for controlling the character, only WASD. Awful DLCs that shouldn't even be DLCs to begin with. Forced filter that can't be turned off. Friend got 94% GPU usage with a GTX  1050 IN THE MENUS. This is awful.",1655960224,1655966915,False,15,2,0.530247807502746582,0,True,False,False,76561198100783530,588,12,158,158,72,1656040653,1794960.0
857,117495361,english,"(Points at Ice cap zone theme)


Look. Look how they massacred my boy!


Remember what They took from us.",1656046971,1656046971,False,2,0,0.530201315879821777,0,True,False,False,76561197972321206,242,11,542,542,542,1656046479,1794960.0
858,117451123,english,"no pixel perfect graphics?

...
wtf?
i cannot recommend this game in its current state, along with all the other issues the other reviews touch on.",1655979448,1655979448,False,5,3,0.529837250709533691,0,False,False,False,76561198969802157,78,18,343,343,18,1656063164,1794960.0
859,117459436,english,"The drm they shoved into this thing completely ruins it and makes it not fun to play at all, on top of the fact that they hid the options menu in the museum??? And not like the pause menu or on the title screen???? The lag from the drm doesn't seem like a big deal at face value but it ruins it completely just by being a little bit more slow. If you have the 4 classic sonic games in any way already, do NOT by Sonic Origins.",1655993294,1655993294,False,5,0,0.528346836566925049,0,False,False,False,76561198300680099,94,5,20,20,20,1655990956,1794960.0
860,117491121,english,why denuvo just why,1656040185,1656040185,False,4,0,0.527528345584869385,0,True,False,False,76561199066248982,43,3,250,250,250,1656022239,1794960.0
861,117442295,english,"- Lots of slowdown on the menus and opening animation, it genuinely makes it painful to navigate game to game, settings to rankings no matter what resolution its at. (denuvos probably to blame)

- ALOT OF CRASHING (I cant even start the game up now)

- The Dropdash is a little glitched in sonic 1 when you jump out of it, locking your controls, I hear this carries over to 2 and cd but not 3.

- There's a filter left in sonic 1 that leaves the game looking blurrier than the rest.

- It made one of my friends pc shutdown lol

- Some tracks are mislabeled in the museum 

I like some of the additions and I can look past the music changes but this is just not in a good state rn. These issues are not exclusive to me and you can find various threads and steam discussions on the performance issues on setups beefier than mine and other stuff i listed.

Projects like Sonic 1 Forever, Sonic 2 Absolute, And Sonic 3 AIR are good alternatives if your facing really bad performance issues untill they actually fix this.",1655960276,1656045656,False,10,0,0.526135861873626709,0,False,False,False,76561198185366323,96,12,59,59,59,1656045043,1794960.0
862,117488731,english,"Please read reviews before you buy this, this game is a joke. I'm incredibly disappointed in Sonic Team, and extremely sad I wasted $40 on the worst ways to play these games. 

If I could go back I wouldn't have bought this, and I now actively discourage my friends to buy it. Please don't support these kinds of lazy game compilations, unless you want more of them. This reminds me of Super Mario 3D All-Stars, it's just straight ports with little to no extra content. Sure, there's more content here than 3D All-Stars, but the ""extra modes"" are just bite-sized generic missions.

And let's just get this out of the way. The new tracks for S3&K are some of the worst music I've heard from these games. I understand they couldn't use the originals but did they really have to be this awful? They don't fit the levels, and aren't even memorable.

Also, minor nitpicking here but Sonic CD's default soundtrack is the US one, which is objectively worse than the JP one. So that's cool. Also, weirdly enough, the option to change the soundtrack is in the game itself, not the collection menu. Just an odd choice, it doesn't bother me that much but it's a talking point nonetheless.

Anyways, happy 31st birthday Sonic, enjoy your continuing downward spiral towards mediocrity.",1656036567,1656036567,False,3,0,0.526077091693878174,0,True,False,False,76561199194260961,33,2,9,9,9,1656035849,1794960.0
863,117488496,english,"denuvo, atrocious performance when booted up for the first time, badly 'remastered' tracks from sonic 3 and stupid dlc aside....
this is a perfectly fine way to play these bangers, although the extras included leave a lot to be desired
if you're looking for a more definitive and customizable experience, def check out s1 forever, s2 absolute and s3 air

if you live in certain countries the game may be cheaper or more expensive, in my case i got the game (the deluxe edition) for 22 bucks, which should have been the price instead of 45 seriously who put up that price i want to talk to you

wait for a discount if you're not really sure about the game's overall quality

and one last thing

please for the love of christ remove denuvo",1656036220,1656036455,False,2,0,0.526077091693878174,1,True,False,False,76561198351418841,58,36,68,68,68,1656035816,1794960.0
864,117472249,english,Sonic,1656012623,1656012623,True,3,1,0.526053190231323242,0,False,False,False,76561198089926832,297,15,264,264,251,1656020557,1794960.0
865,117488736,english,"Turn off anti-aliasing to fix the blurriness. Who the f*ck needs anti-aliasing for pixel art? Other than that, the game runs fine.",1656036573,1656036573,True,1,0,0.525862038135528564,0,True,False,False,76561198298633043,72,6,19,19,19,1656036249,1794960.0
866,117479184,english,"Exactly what I expected.
Only minor nitpick is a graphical glitch I got in S3&K in Angel Island Zone. Water turned to white at beginning of Act 2 because of Lightning Shield.
Other than that, it would be nice to play as Knuckles in Sonic CD.
Had no problem running and completing all 4 games. Played well. Looked great in 16:9.
Price may be a little high, but this does definitely feel like the definitive LEGAL version of the classics.
Sure A.I.R et al are great, and some may argue better but support SEGA. Get them to make Sonic Mania 2.
Ask them about Knuckles in CD, and maybe Amy in the other games, if you want.
",1656022160,1656022160,True,1,0,0.525862038135528564,0,True,False,False,76561198020354307,223,4,582,582,359,1656062963,1794960.0
